seed,split,split_label,baseline,n_train,n_test,mean_rowwise_pearson,median_rowwise_pearson,mean_rmse,median_rmse,alpha,n_bits
21,split_random,random,global_train_mean,1764,436,0.16870927092320312,0.13352595722187097,0.08902121002660027,0.06580555110360004,,
21,split_random,random,cell_context_mean,1764,436,0.23903312098332716,0.21078054956849446,0.08806838803841,0.06574031499749947,,
21,split_random,random,drug_mean,1764,436,0.23755720567665842,0.21521218896289554,0.08739975154491374,0.06887343591942036,,
21,split_random,random,cell_dose_mean,1764,436,0.25536977955749834,0.23622461414972298,0.0874473892398848,0.0661386551421696,,
21,split_random,random,ridge_cell_dose,1764,436,0.24063378299301205,0.21352191724829095,0.08779258952608088,0.06564537824281248,10.0,
21,split_random,random,ridge_drug_fp,1764,436,0.2415417313394623,0.21702172084677435,0.08677065611351642,0.06808244575917505,10.0,1024.0
21,split_random,random,ridge_cell_dose_drug_fp,1764,436,0.29535756238089567,0.2630986290072038,0.08528716984848049,0.0686460225812568,10.0,1024.0
21,split_cell_heldout,cell_heldout,global_train_mean,1456,744,0.10131094037380377,0.08896578214448153,0.08180447288531892,0.05742139415660051,,
21,split_cell_heldout,cell_heldout,cell_context_mean,1456,744,0.10131094037380377,0.08896578214448153,0.08180447288531892,0.05742139415660051,,
21,split_cell_heldout,cell_heldout,drug_mean,1456,744,0.1688182993990381,0.15138701558491532,0.08472166135117086,0.06228211761406774,,
21,split_cell_heldout,cell_heldout,cell_dose_mean,1456,744,0.10131094037380377,0.08896578214448153,0.08180447288531892,0.05742139415660051,,
21,split_cell_heldout,cell_heldout,ridge_cell_dose,1456,744,0.10065146446154753,0.08782396023325927,0.08188090091627663,0.05858368015310997,10.0,
21,split_cell_heldout,cell_heldout,ridge_drug_fp,1456,744,0.169729458848583,0.15186274416556672,0.0838479634304856,0.061778513584697506,10.0,1024.0
21,split_cell_heldout,cell_heldout,ridge_cell_dose_drug_fp,1456,744,0.17093623812049077,0.148462294024118,0.08395215451228023,0.061876659091350435,10.0,1024.0
21,split_scaffold_heldout,scaffold_heldout,global_train_mean,1797,403,0.16940793500261986,0.14233893718521437,0.08389477445523111,0.06582489719293864,,
21,split_scaffold_heldout,scaffold_heldout,cell_context_mean,1797,403,0.2405278732602618,0.21730203472837115,0.083055230118821,0.06528678571162172,,
21,split_scaffold_heldout,scaffold_heldout,drug_mean,1797,403,0.16940793500261986,0.14233893718521437,0.08389477445523111,0.06582489719293864,,
21,split_scaffold_heldout,scaffold_heldout,cell_dose_mean,1797,403,0.2546836729572546,0.23755275746579768,0.08277823626718384,0.0660623877970474,,
21,split_scaffold_heldout,scaffold_heldout,ridge_cell_dose,1797,403,0.23821096505720196,0.2111052014377778,0.08295049563652815,0.06594034571867378,10.0,
21,split_scaffold_heldout,scaffold_heldout,ridge_drug_fp,1797,403,0.13229046044463874,0.09253314418306086,0.08784609614225503,0.07293191510552982,10.0,1024.0
21,split_scaffold_heldout,scaffold_heldout,ridge_cell_dose_drug_fp,1797,403,0.1946289263530316,0.1540183351199383,0.08680775737274093,0.07285100074968875,10.0,1024.0
21,split_cell_scaffold_heldout,cell_scaffold_heldout,global_train_mean,1191,138,0.10940023730656731,0.0910954678770138,0.0818618638812211,0.057455244099053,,
21,split_cell_scaffold_heldout,cell_scaffold_heldout,cell_context_mean,1191,138,0.10940023730656731,0.0910954678770138,0.0818618638812211,0.057455244099053,,
21,split_cell_scaffold_heldout,cell_scaffold_heldout,drug_mean,1191,138,0.10940023730656731,0.0910954678770138,0.0818618638812211,0.057455244099053,,
21,split_cell_scaffold_heldout,cell_scaffold_heldout,cell_dose_mean,1191,138,0.10940023730656731,0.0910954678770138,0.0818618638812211,0.057455244099053,,
21,split_cell_scaffold_heldout,cell_scaffold_heldout,ridge_cell_dose,1191,138,0.10821594822841636,0.09400247176456208,0.08193547831787448,0.057012961941560525,10.0,
21,split_cell_scaffold_heldout,cell_scaffold_heldout,ridge_drug_fp,1191,138,0.07774901715409331,0.04861051516551303,0.08794541974810868,0.06788874317729032,10.0,1024.0
21,split_cell_scaffold_heldout,cell_scaffold_heldout,ridge_cell_dose_drug_fp,1191,138,0.08207678480126943,0.05734355389071075,0.08797441473056725,0.0670043087089205,10.0,1024.0
